yyyy,mm,tmax,tmin,af,rain,sun,airport
1940,7,14.9,10.3,0,119.6,100.5,stornoway
1940,8,15.3,10.1,0,81.6,117.1,stornoway
1940,9,13,7.8,0,92.4,103.4,stornoway
1940,10,11.6,7.2,0,111.8,65.3,stornoway
1940,11,8.9,4.2,0,145.9,36.4,stornoway
1940,12,6.9,2.9,2,118.9,34.3,stornoway
1941,1,4.3,0.8,9,79.4,44.5,stornoway
1941,2,5.7,1,12,103.8,58,stornoway
1941,3,6.9,1.4,4,35.3,133,stornoway
1941,4,8.4,3.2,0,39.1,146.6,stornoway
1941,5,11,4.9,1,25,211.8,stornoway
1941,6,14.7,8.4,0,14.4,175.8,stornoway
1941,7,15.9,10.9,0,98.1,118.7,stornoway
1941,8,14.9,10.4,0,131.8,84.5,stornoway
1941,9,15.3,10.8,0,43.4,89.6,stornoway
1941,10,12.2,6.5,2,99.2,93.7,stornoway
1941,11,9.6,4.9,0,109.3,49.2,stornoway
1941,12,9.1,4.7,0,105.9,15,stornoway
1942,1,6.6,2.2,4,111.8,38.9,stornoway
1942,2,6.2,1.2,7,83.6,47,stornoway
1942,3,7.1,3.1,5,67.3,57.4,stornoway
1942,4,11.3,5,0,30.1,215.3,stornoway
1942,5,12,6,0,38.9,237.9,stornoway
1942,6,13.2,8,0,57.1,92,stornoway
1942,7,15.3,10.2,0,120.6,130.1,stornoway
1942,8,15.2,11.5,0,100.9,74.5,stornoway
1942,9,13.5,9.1,0,115.3,100,stornoway
1942,10,11,6.2,0,153,63.2,stornoway
1942,11,9.1,3.1,2,66.1,42.7,stornoway
1942,12,9.3,3.8,5,196.3,15.7,stornoway
1943,1,7.4,2.5,4,108.4,40.4,stornoway
1943,2,9,2.7,2,146.7,21.7,stornoway
1943,3,9.6,3.9,0,85.6,113.1,stornoway
1943,4,10.9,5,0,87.2,101.2,stornoway
1943,5,12.3,5.6,2,57.3,168.8,stornoway
1943,6,14.3,8.4,0,68.5,118.6,stornoway
1943,7,15.7,9.7,0,106.3,169,stornoway
1943,8,14.7,9.3,0,133.3,94.4,stornoway
1943,9,14.4,7.9,0,92.4,109.1,stornoway
1943,10,12.8,7.7,0,193.5,52.9,stornoway
1943,11,9,3.6,2,130.3,38.1,stornoway
1943,12,8.3,2.9,2,71.8,40.4,stornoway
1944,1,8.1,2.8,3,142.6,16.1,stornoway
1944,2,7.2,1.4,9,49.4,41.3,stornoway
1944,3,7.8,2.6,8,108.6,65.6,stornoway
1944,4,11.5,5.5,2,33.8,95.3,stornoway
1944,5,11.7,6.4,0,56.1,93.3,stornoway
1944,6,13.6,8.4,0,106.5,120,stornoway
1944,7,16.9,11.2,0,17.1,170.5,stornoway
1944,8,17.6,9.8,0,100.9,167.1,stornoway
1944,9,13.8,7,0,86,123.6,stornoway
1944,10,11.4,5.1,0,133.2,73.3,stornoway
1944,11,8,1.6,6,115.1,52.5,stornoway
1944,12,7.2,2.2,6,136,21.1,stornoway
1945,1,4.4,-2.3,23,97.2,37.1,stornoway
1945,2,8.6,3.3,3,116.2,54.6,stornoway
1945,3,10.5,5.4,0,73.4,62.1,stornoway
1945,4,10.3,4.7,2,57.1,109.5,stornoway
1945,5,12.7,5.8,0,72.8,161.6,stornoway
1945,6,15.4,8.5,0,79.3,187.6,stornoway
1945,7,16.6,11.3,0,69.5,86.3,stornoway
1945,8,17,10.8,0,53.6,159.1,stornoway
1945,9,15.6,9.6,0,133.7,109.4,stornoway
1945,10,13.5,7.8,0,73,80.8,stornoway
1945,11,10.9,4.8,3,23.6,60,stornoway
1945,12,8.7,3.1,4,114.1,20.1,stornoway
1946,1,7.6,2.6,4,110.3,27.6,stornoway
1946,2,7.3,1.3,6,106.8,53.2,stornoway
1946,3,8.5,3,6,57.3,100.1,stornoway
1946,4,10.7,4.6,0,62.7,157.7,stornoway
1946,5,13.1,5.7,0,25.6,258.9,stornoway
1946,6,14.3,7.9,0,96.9,141.2,stornoway
1946,7,15.2,10.5,0,114.4,92.4,stornoway
1946,8,15.6,9,0,80.4,179,stornoway
1946,9,14.3,9,0,159.5,114.2,stornoway
1946,10,11.9,5.4,3,19.4,110.5,stornoway
1946,11,9.5,4.1,6,137.3,47.4,stornoway
1946,12,7.6,1.4,8,106.5,39.4,stornoway
1947,1,6.7,1.2,10,69.8,58.4,stornoway
1947,2,2.9,-2.1,17,11.1,86.3,stornoway
1947,3,5.4,-0.2,15,34.4,118.1,stornoway
1947,4,9.1,3.7,0,143.8,109,stornoway
1947,5,13.4,6.7,0,52,176.1,stornoway
1947,6,14.6,8.7,0,68,120.6,stornoway
1947,7,16.6,10,0,77.6,132.3,stornoway
1947,8,19.4,10.7,0,12.5,199.1,stornoway
1947,9,14.8,8.4,0,170.7,104.2,stornoway
1947,10,13.2,7.3,1,78.3,103.2,stornoway
1947,11,8.4,3,6,194.2,53.9,stornoway
1947,12,7.7,3,8,102.2,20.7,stornoway
1948,1,6.1,0.2,14,138.5,35.3,stornoway
1948,2,7.7,1.4,7,114.7,73.5,stornoway
1948,3,10.5,3.5,4,78.3,113.1,stornoway
1948,4,10.5,3.9,3,98.6,133.8,stornoway
1948,5,13,4.7,3,31.1,231.1,stornoway
1948,6,14.9,8.8,0,54.9,166.2,stornoway
1948,7,15.9,9.9,0,66.9,130.5,stornoway
1948,8,14.9,10.1,0,96.2,97.4,stornoway
1948,9,14,8.2,0,182.4,100,stornoway
1948,10,11.3,5.8,3,123.2,93.8,stornoway
1948,11,10.6,4.6,4,108.2,41.4,stornoway
1948,12,9,4.2,3,149.8,24.3,stornoway
1949,1,7.9,1.5,6,153.7,21.5,stornoway
1949,2,8.6,2.6,3,141.1,59.6,stornoway
1949,3,8.8,1.9,9,65.3,136.2,stornoway
1949,4,10.6,4.6,1,106.4,112.6,stornoway
1949,5,12.1,5.7,0,63.4,146.9,stornoway
1949,6,15.5,8.6,0,27.4,271.4,stornoway
1949,7,17.3,11,0,35.2,144.3,stornoway
1949,8,16.5,10.6,0,81.9,113.8,stornoway
1949,9,16.1,10.2,0,86.8,156.3,stornoway
1949,10,12.9,8,1,123.6,51.9,stornoway
1949,11,10,3.3,3,146.6,46.6,stornoway
1949,12,7.4,1.3,5,214.3,16.4,stornoway
1950,1,8.4,4.8,0,90.2,22.1,stornoway
1950,2,6.6,0.3,13,98.2,73.9,stornoway
1950,3,9.4,4.2,3,87.4,72.9,stornoway
1950,4,9.2,2.7,3,123.5,141.1,stornoway
1950,5,12.6,6.4,0,24.8,237.5,stornoway
1950,6,15.2,8.5,0,66.6,118.3,stornoway
1950,7,16.8,10.7,0,79.5,167.8,stornoway
1950,8,17,10.6,0,89.8,187.2,stornoway
1950,9,13.6,8.2,0,180,102.7,stornoway
1950,10,11.7,5.8,1,111,82.9,stornoway
1950,11,7.8,2.9,4,108.3,63.2,stornoway
1950,12,4.6,-0.7,18,168.4,26,stornoway
1951,1,6,0.6,13,125.5,43.9,stornoway
1951,2,6,-0.2,13,78.4,59.9,stornoway
1951,3,6.5,1.3,10,61.9,102.2,stornoway
1951,4,8.2,1.5,7,106.2,165.8,stornoway
1951,5,12,5.4,0,24.3,253.6,stornoway
1951,6,13.9,7.3,0,59.5,209.6,stornoway
1951,7,15.4,9.7,0,86.2,91.9,stornoway
1951,8,15.2,9.5,0,65.5,126.6,stornoway
1951,9,14.8,9,0,57.5,88.5,stornoway
1951,10,12.7,6.4,2,86.1,85.5,stornoway
1951,11,10.1,4.2,4,147.9,34,stornoway
1951,12,7.5,2.9,3,157,30.7,stornoway
1952,1,4.9,-0.3,12,139.5,33.5,stornoway
1952,2,6.6,1.9,11,81.3,57.6,stornoway
1952,3,8.3,3.6,2,103.6,94.2,stornoway
1952,4,11.2,5,1,46.9,161.2,stornoway
1952,5,14,7.6,0,55.1,191.7,stornoway
1952,6,13.2,7.7,0,68.7,116.9,stornoway
1952,7,15.9,9.8,0,72.3,129.2,stornoway
1952,8,15.7,10.8,0,88.5,111.1,stornoway
1952,9,12.3,6.3,0,102,92,stornoway
1952,10,11.1,6.1,1,131.3,97,stornoway
1952,11,7.2,1.9,8,93.4,57.3,stornoway
1952,12,7,2,7,151.2,14.8,stornoway
1953,1,7.9,3.4,4,86.7,29.1,stornoway
1953,2,8.4,2.9,6,72.9,69.2,stornoway
1953,3,10.3,3.5,4,46,133,stornoway
1953,4,9.2,2.3,4,89.3,169.3,stornoway
1953,5,13.3,7.3,0,53.7,193.8,stornoway
1953,6,15.4,9.3,0,42.5,167.5,stornoway
1953,7,15.6,10.4,0,104.3,84.9,stornoway
1953,8,16.3,10.5,0,92.1,112.2,stornoway
1953,9,15.6,10.1,0,60.5,115.3,stornoway
1953,10,12.7,7.8,0,115.3,53.1,stornoway
1953,11,10.5,5.3,0,180.7,38.3,stornoway
1953,12,9.3,3.1,4,106.3,24.9,stornoway
1954,1,7,2.5,3,95.8,38.5,stornoway
1954,2,5.7,1.7,7,95,46.2,stornoway
1954,3,8.3,1.6,9,97.6,138.2,stornoway
1954,4,10.9,4.1,1,36.7,191.5,stornoway
1954,5,12.5,6.8,0,70.6,147.5,stornoway
1954,6,14.1,8.4,0,93.4,193.5,stornoway
1954,7,14.7,9.8,0,60.9,104.1,stornoway
1954,8,15,10.1,0,46.2,134,stornoway
1954,9,13.1,7.2,0,111.9,112.2,stornoway
1954,10,11.7,6.2,0,181.3,75.6,stornoway
1954,11,9,2.5,4,137.5,46.4,stornoway
1954,12,8.6,2.9,6,163.5,21.4,stornoway
1955,1,5.2,-0.4,15,91.3,44.5,stornoway
1955,2,4.2,-2.1,16,60.5,96.2,stornoway
1955,3,7.2,1.4,8,45.4,101.8,stornoway
1955,4,11.7,4.6,0,50.8,160.9,stornoway
1955,5,11.5,4.2,3,63.4,225.9,stornoway
1955,6,15,8.4,0,57.9,185.2,stornoway
1955,7,18.2,10.5,0,14.3,215.4,stornoway
1955,8,18.1,11.5,0,35.8,146,stornoway
1955,9,15.5,9.5,0,104.6,99.8,stornoway
1955,10,10.8,4.9,2,102.7,58.1,stornoway
1955,11,10.8,5.9,4,60.9,51,stornoway
1955,12,7.1,1.5,6,188.4,23.1,stornoway
1956,1,5.9,0.3,13,133.1,38.1,stornoway
1956,2,6.4,1,10,65.1,56.5,stornoway
1956,3,9,2.8,4,36.3,146.9,stornoway
1956,4,9,1.8,6,63.7,156.4,stornoway
1956,5,12.5,6.6,0,63.8,146.2,stornoway
1956,6,14,7.2,0,52.7,205,stornoway
1956,7,15.8,10.4,0,132,179.4,stornoway
1956,8,13.8,8.6,0,91.3,130.6,stornoway
1956,9,14.4,8.9,0,82.1,77.6,stornoway
1956,10,11.4,6.1,0,115.9,67.1,stornoway
1956,11,9.7,5,1,118,20.7,stornoway
1956,12,9,3.5,1,127.9,18.8,stornoway
1957,1,8.3,2,6,158.1,27.1,stornoway
1957,2,6.6,1.2,10,60.8,79.7,stornoway
1957,3,10.1,5.1,1,105.9,82.5,stornoway
1957,4,10.8,4.7,1,59.9,168.5,stornoway
1957,5,12.1,5.6,0,57.1,178.2,stornoway
1957,6,14.5,8,0,89.6,207.8,stornoway
1957,7,14.7,10.4,0,60,85.7,stornoway
1957,8,15.6,10.1,0,132,135.8,stornoway
1957,9,13.3,8,0,83,117.9,stornoway
1957,10,11.9,6.2,0,133.6,55.6,stornoway
1957,11,9.1,3.9,5,77.3,38.5,stornoway
1957,12,7.6,2.2,7,184.7,36.1,stornoway
1958,1,6.4,-0.1,11,171.2,33.2,stornoway
1958,2,6.2,0.7,12,89.9,46,stornoway
1958,3,5.8,1.1,11,54.1,136.8,stornoway
1958,4,10.2,3.9,2,44.7,131.5,stornoway
1958,5,10.8,4.2,1,128.6,195.6,stornoway
1958,6,14.3,9.1,0,38.8,177.2,stornoway
1958,7,15.5,10.6,0,36.6,151.6,stornoway
1958,8,16,10.3,0,82.8,113.8,stornoway
1958,9,16.3,10.3,0,85.1,117.5,stornoway
1958,10,12.6,6.9,0,93.4,82.6,stornoway
1958,11,10.7,5,1,57.3,52.3,stornoway
1958,12,7.4,2.6,4,79.5,28.4,stornoway
1959,1,4.6,-0.8,19,192.1,44,stornoway
1959,2,9,2.8,5,53.8,83,stornoway
1959,3,9.6,3.8,2,51.1,117.6,stornoway
1959,4,10.4,4.3,1,136.2,130,stornoway
1959,5,13.6,6.8,0,35.8,241.3,stornoway
1959,6,15.8,8.7,0,74.4,206,stornoway
1959,7,15.6,11,0,102.8,74.8,stornoway
1959,8,16.5,11.1,0,72.7,104.1,stornoway
1959,9,15.8,9.3,0,69.6,140,stornoway
1959,10,14.1,8.4,0,143,104.2,stornoway
1959,11,9.9,4.8,2,173.4,38,stornoway
1959,12,8.2,2.7,4,135.9,28.6,stornoway
1960,1,7,0.5,9,107,39.2,stornoway
1960,2,5.8,0.1,16,110.6,92.5,stornoway
1960,3,9.2,3.6,3,32,130.2,stornoway
1960,4,11.1,5.2,1,76.4,139.2,stornoway
1960,5,14.2,7.5,0,42.9,177.1,stornoway
1960,6,16.2,9.5,0,73.5,206.9,stornoway
1960,7,16.3,10.5,0,77.4,152.4,stornoway
1960,8,15.4,9.6,0,79.6,132.1,stornoway
1960,9,14.9,8.6,0,79.6,150.5,stornoway
1960,10,11.9,7.1,0,43.1,68.6,stornoway
1960,11,9.5,3.6,6,102.6,55.6,stornoway
1960,12,6.7,1.3,9,129.6,43,stornoway
1961,1,6.6,1.2,9,98.6,60.7,stornoway
1961,2,8.4,3.5,5,129.1,64.6,stornoway
1961,3,10.4,5.1,2,85.2,79.4,stornoway
1961,4,10.5,4.3,4,64,172.6,stornoway
1961,5,12.7,6.3,1,42.8,219.8,stornoway
1961,6,14.1,8.3,0,74.3,156.2,stornoway
1961,7,15,9.9,0,136.1,89.4,stornoway
1961,8,15.5,9.8,0,97.6,122.1,stornoway
1961,9,14.8,8.8,0,98,117.9,stornoway
1961,10,12,6.8,0,156.6,84.1,stornoway
1961,11,8.4,1.2,12,106.6,61.6,stornoway
1961,12,5.8,-1.1,19,104,26.3,stornoway
1962,1,7,1.1,7,194.8,36.2,stornoway
1962,2,7.9,1.2,8,117.2,68.6,stornoway
1962,3,5.8,-0.6,15,70.2,124.5,stornoway
1962,4,9.8,2.3,8,44.5,230.2,stornoway
1962,5,11.6,5.7,0,73,151.6,stornoway
1962,6,14.5,8.1,0,77.9,154.7,stornoway
1962,7,14.9,9.2,0,52.4,181.8,stornoway
1962,8,14.8,8.7,0,145.7,158.1,stornoway
1962,9,13.6,7.5,0,70.5,95.5,stornoway
1962,10,12.5,7.7,0,87.5,57.3,stornoway
1962,11,8.6,3.1,8,79.3,44.8,stornoway
1962,12,7.8,2.5,7,131.5,27.1,stornoway
1963,1,4.7,-0.3,15,25.6,66,stornoway
1963,2,5.3,-0.5,13,10.2,75.8,stornoway
1963,3,9,2.9,5,114.7,110.9,stornoway
1963,4,10.4,3.9,3,53.7,182.2,stornoway
1963,5,11.8,4.9,0,102,203.1,stornoway
1963,6,15.3,8.9,0,49.3,170.8,stornoway
1963,7,15.2,9,0,66,180.1,stornoway
1963,8,14.6,8.9,0,60.1,111.9,stornoway
1963,9,13.6,8.4,0,112.9,97.8,stornoway
1963,10,12.3,6.2,0,126.2,66,stornoway
1963,11,8.9,3.2,7,120.6,49.2,stornoway
1963,12,7.3,1.5,9,58.1,27.5,stornoway
1964,1,8.8,3.9,4,59.1,36.2,stornoway
1964,2,7.8,2.1,8,50.6,72.5,stornoway
1964,3,8.7,3.5,4,23.1,118.9,stornoway
1964,4,10.4,4.3,2,113.4,128.6,stornoway
1964,5,12.9,7.3,0,76.7,151.4,stornoway
1964,6,14.2,7.8,0,58.6,160.3,stornoway
1964,7,15.2,9.4,0,97.3,131.2,stornoway
1964,8,14.2,8.4,0,129,144.9,stornoway
1964,9,13.9,7.7,1,174.9,75.4,stornoway
1964,10,11.8,5.1,2,97.4,81.3,stornoway
1964,11,9.8,4.1,3,119.7,28,stornoway
1964,12,6.7,0.6,11,143.9,20.3,stornoway
1965,1,6,0.5,13,130.4,40.9,stornoway
1965,2,7.2,2.1,6,36,31.3,stornoway
1965,3,7.7,2.2,6,74.6,110.4,stornoway
1965,4,10,3,3,88.9,152.7,stornoway
1965,5,11.8,6.3,2,71.4,124,stornoway
1965,6,14.6,9.4,0,85.2,132,stornoway
1965,7,14.5,8.4,0,29.3,152.5,stornoway
1965,8,15.2,9.1,0,110.9,132,stornoway
1965,9,13.3,8.5,0,123.5,69.6,stornoway
1965,10,12.7,6.7,0,122.2,85.4,stornoway
1965,11,6.8,1.5,9,93.3,61.9,stornoway
1965,12,6.2,0.4,13,145.7,30.3,stornoway
1966,1,6.2,1.3,11,56.9,32.4,stornoway
1966,2,6.4,1.8,7,68.3,69.6,stornoway
1966,3,8.9,2.9,7,147.9,90.8,stornoway
1966,4,8.6,2.4,7,37.2,170.6,stornoway
1966,5,12.4,4.8,0,83,182.3,stornoway
1966,6,15.7,9.9,0,92.2,134,stornoway
1966,7,15.9,9.4,0,68,135.5,stornoway
1966,8,15.6,8.7,0,40.8,168.5,stornoway
1966,9,14.6,9.7,0,85.8,82.3,stornoway
1966,10,11.5,4.9,1,99.7,76.7,stornoway
1966,11,7.6,1.8,7,131.7,56.7,stornoway
1966,12,6.8,0.6,9,186.1,20.3,stornoway
1967,1,7,3.2,6,92.4,17.6,stornoway
1967,2,8,3.3,2,107.5,69.5,stornoway
1967,3,8.5,2.1,5,201.8,101.7,stornoway
1967,4,9.9,3.1,8,68.5,128.6,stornoway
1967,5,11.7,4.9,1,58.1,201.3,stornoway
1967,6,15.4,7.6,0,82.4,223.1,stornoway
1967,7,15.4,9.7,0,63.6,115.6,stornoway
1967,8,16.1,10,0,62.5,126.4,stornoway
1967,9,14.8,8.8,0,113.2,91.1,stornoway
1967,10,11,5.1,1,220.3,99.4,stornoway
1967,11,9.2,3.1,4,119.8,36.4,stornoway
1967,12,6.9,1.7,9,127.8,23.7,stornoway
1968,1,6.6,1.1,7,118.7,32.7,stornoway
1968,2,5.4,-1.1,16,58.2,97.9,stornoway
1968,3,8.5,2.2,8,100.7,92,stornoway
1968,4,10.4,2.6,10,36.7,164.6,stornoway
1968,5,11.2,3.8,5,42.1,197.6,stornoway
1968,6,15.9,8,0,65.8,183.5,stornoway
1968,7,15.5,9.7,0,43,155,stornoway
1968,8,16.2,8.4,0,30.7,214.4,stornoway
1968,9,15.2,9.1,0,34.1,130.9,stornoway
1968,10,13.1,7.4,0,159.1,55.8,stornoway
1968,11,9.3,4.2,3,38.2,73.3,stornoway
1968,12,7.2,2.4,10,72.7,22.6,stornoway
1969,1,7.2,2.4,5,89.8,27.6,stornoway
1969,2,4.3,-1.2,18,85.5,81.3,stornoway
1969,3,7.3,0.6,11,18.6,136.7,stornoway
1969,4,9.9,2,7,75.9,186,stornoway
1969,5,11.5,6.3,1,73.4,138.4,stornoway
1969,6,15.7,7.9,0,54.5,206.2,stornoway
1969,7,16,10,0,64.8,116.2,stornoway
1969,8,16.7,11.1,0,52.1,142.9,stornoway
1969,9,14.1,8.3,0,178.1,108.3,stornoway
1969,10,13.8,7.7,0,130.7,58.1,stornoway
1969,11,6.2,0.2,15,130.1,36.7,stornoway
1969,12,6.9,1.4,11,80.5,33.5,stornoway
1970,1,6.6,2.3,7,58.9,36.5,stornoway
1970,2,5.1,-1.8,19,122.5,84.1,stornoway
1970,3,6.5,-0.3,15,114.5,125.8,stornoway
1970,4,8.7,1.6,8,80.5,177.8,stornoway
1970,5,12.6,6.7,0,57.3,135.3,stornoway
1970,6,17.3,9.6,0,42.3,278.1,stornoway
1970,7,14.3,8.6,0,83.5,96.2,stornoway
1970,8,15.9,9.6,0,69.8,113.1,stornoway
1970,9,14.2,8.2,0,101.1,84.7,stornoway
1970,10,11.8,6.2,1,213.3,45.1,stornoway
1970,11,8.4,2.7,7,142.7,48.9,stornoway
1970,12,7.7,2.1,6,63.9,23.3,stornoway
1971,1,7.7,2.8,5,106.7,22.9,stornoway
1971,2,8.1,2.4,6,98.2,47.6,stornoway
1971,3,8.6,2.1,8,92.8,106.4,stornoway
1971,4,10.3,3.5,3,66.8,120.9,stornoway
1971,5,13.1,6.6,0,78.7,180.3,stornoway
1971,6,13,7.2,0,49.2,173.2,stornoway
1971,7,15.6,9.8,0,50.7,150.6,stornoway
1971,8,15.6,8.9,0,65.4,153,stornoway
1971,9,15.3,8.4,1,96,117.2,stornoway
1971,10,12.8,6.7,2,128.4,88.4,stornoway
1971,11,8.6,2.9,6,130.1,29.3,stornoway
1971,12,9.4,4.5,4,163.3,24.1,stornoway
1972,1,6.8,2.5,7,72.5,35.9,stornoway
1972,2,7.2,1.8,7,43.8,66.3,stornoway
1972,3,8.9,1.8,11,46.4,123.5,stornoway
1972,4,10.3,3.3,3,85.5,137.5,stornoway
1972,5,12.8,6.5,0,68.3,150.3,stornoway
1972,6,13,6.9,0,78.8,150.4,stornoway
1972,7,15.5,9.4,0,46.5,158.3,stornoway
1972,8,14.9,8.4,0,69,92.8,stornoway
1972,9,13.5,6.8,0,40.6,98,stornoway
1972,10,12.7,6.1,1,77.5,86.5,stornoway
1972,11,8.2,2.2,9,148.6,47.5,stornoway
1972,12,8.6,3,7,130.2,19,stornoway
1973,1,8,2.8,4,83,26,stornoway
1973,2,6.7,0.6,12,152.2,52.1,stornoway
1973,3,9.2,2.9,5,77.3,108.9,stornoway
1973,4,8.8,2.1,8,71.2,139,stornoway
1973,5,12.1,5.5,0,79.2,184.3,stornoway
1973,6,14.4,7.5,0,89.8,114.7,stornoway
1973,7,15.5,10,0,70.8,126.6,stornoway
1973,8,16.5,9.5,0,93.7,144.2,stornoway
1973,9,14,8.4,0,103.5,92,stornoway
1973,10,11.5,4.1,5,63.8,100.1,stornoway
1973,11,7.9,2.6,10,154.2,31.6,stornoway
1973,12,7.2,2,8,147.4,18.9,stornoway
1974,1,8.3,3.8,1,185.5,14.9,stornoway
1974,2,7.5,2.7,3,138.1,44.9,stornoway
1974,3,8.5,2.8,4,31.6,147.6,stornoway
1974,4,11.2,3.8,0,1.4,208.1,stornoway
1974,5,12.4,6.9,0,60.4,158.4,stornoway
1974,6,14.2,8.1,0,66.7,180.5,stornoway
1974,7,15,9.1,0,93.3,132.3,stornoway
1974,8,15.9,9.8,0,70,155.7,stornoway
1974,9,13.3,7,0,87,147.7,stornoway
1974,10,10.2,5.1,0,110.2,87.2,stornoway
1974,11,8.4,3.2,2,153,46.7,stornoway
1974,12,8.4,3.3,3,211,17.1,stornoway
1975,1,7.6,1.5,10,193.9,32.4,stornoway
1975,2,7.8,2.4,6,24.7,105.6,stornoway
1975,3,6.8,1.6,4,57.5,112.6,stornoway
1975,4,9.5,3.7,4,104.3,110.8,stornoway
1975,5,10.5,4.3,0,20.3,255.6,stornoway
1975,6,14.2,8,0,56.7,217,stornoway
1975,7,15.5,10.5,0,74.7,135.2,stornoway
1975,8,17.2,11.2,0,42.6,116.2,stornoway
1975,9,13.5,7.7,0,131.9,129.6,stornoway
1975,10,12.5,7.8,0,68.5,91.1,stornoway
1975,11,8.8,3.7,1,129,48.2,stornoway
1975,12,8.2,3.8,2,116.4,17.4,stornoway
1976,1,7.2,1.7,9,165,31.6,stornoway
1976,2,7.4,2.1,7,77,73.9,stornoway
1976,3,7.8,3,4,101.7,110.3,stornoway
1976,4,10,4.1,2,78,152.1,stornoway
1976,5,12.1,5.9,0,73.3,152.9,stornoway
1976,6,14.6,9.5,0,101.4,116.4,stornoway
1976,7,17.5,11.6,0,88.2,144.8,stornoway
1976,8,18.1,10,0,15.7,250.5,stornoway
1976,9,13.8,9.2,0,69,116.8,stornoway
1976,10,12,6.9,0,117.9,84.4,stornoway
1976,11,8.9,3.6,0,125.7,58.2,stornoway
1976,12,5.4,0.9,14,80.8,32.1,stornoway
1977,1,5.9,1,13,117.2,51.7,stornoway
1977,2,6.1,1.7,5,76,98.2,stornoway
1977,3,8.5,3.5,3,78.2,88.5,stornoway
1977,4,8.5,2.5,5,112.6,139.4,stornoway
1977,5,11.7,5.7,1,64.6,224.8,stornoway
1977,6,13.2,7,0,56.5,194.7,stornoway
1977,7,15.4,10.2,0,50.7,149.8,stornoway
1977,8,16.2,9.7,0,56.5,190,stornoway
1977,9,13.1,7.8,0,119.4,134.4,stornoway
1977,10,13,8.2,0,143.1,69.3,stornoway
1977,11,8.1,2.3,9,199.4,37.5,stornoway
1977,12,8.4,3.1,4,28.9,40.7,stornoway
1978,1,5.9,0.4,13,118,27.2,stornoway
1978,2,5.6,0,16,73.5,79.3,stornoway
1978,3,7.9,2.7,4,141.6,93,stornoway
1978,4,8.4,2.9,6,37.3,158.4,stornoway
1978,5,13.3,6.7,0,19.3,221.7,stornoway
1978,6,13.9,8.4,0,52.4,162.8,stornoway
1978,7,13.9,9.4,0,52.1,101.9,stornoway
1978,8,14.7,10.2,0,64.9,75.7,stornoway
1978,9,13.9,9.5,0,170.1,89.1,stornoway
1978,10,12.2,7.2,0,164.9,66.4,stornoway
1978,11,9.5,3.9,4,189.9,28.5,stornoway
1978,12,7,3.9,4,70.8,20.5,stornoway
1979,1,4.4,-1.5,19,122,34.5,stornoway
1979,2,4.9,0.4,13,33.4,88.1,stornoway
1979,3,5.9,0.2,12,139.8,117.4,stornoway
1979,4,8.8,3.7,2,51.8,125.8,stornoway
1979,5,9.8,4.2,7,56.6,177.1,stornoway
1979,6,13.9,8.5,0,62.2,157.3,stornoway
1979,7,14.6,9.9,0,77.7,66.7,stornoway
1979,8,14.3,9.3,0,95.6,101.2,stornoway
1979,9,13.4,7.8,0,124.9,109.9,stornoway
1979,10,12.5,7.3,0,103.9,88.4,stornoway
1979,11,8.2,2.6,6,170.7,44.2,stornoway
1979,12,6.9,2.5,3,171.9,20.4,stornoway
1980,1,6.1,2,5,99.5,46,stornoway
1980,2,7.2,2.6,4,44.3,54.7,stornoway
1980,3,7,1.9,6,58.6,106.8,stornoway
1980,4,10.5,4.8,0,20.2,143.9,stornoway
1980,5,13.2,6.3,0,26.8,209,stornoway
1980,6,14.1,8.8,0,66.8,135.7,stornoway
1980,7,14.7,9.7,0,115.7,101.3,stornoway
1980,8,15.5,10.9,0,59.5,110.1,stornoway
1980,9,14.9,9.7,0,177.8,103.7,stornoway
1980,10,10.1,5.3,2,193.6,73,stornoway
1980,11,8.4,3.8,4,210.2,32.7,stornoway
1980,12,7.7,3,3,149.8,16.6,stornoway
1981,1,7.4,1.5,11,134.6,19.3,stornoway
1981,2,6.5,2,4,87.3,56.9,stornoway
1981,3,7.9,2.6,3,96,109.3,stornoway
1981,4,9.7,2.9,4,36.1,184.8,stornoway
1981,5,13.2,6.8,1,24.2,183.7,stornoway
1981,6,13.5,8,0,90.7,140.1,stornoway
1981,7,15,10.1,0,64.8,82.4,stornoway
1981,8,15.8,10.1,0,99.8,101.8,stornoway
1981,9,14.6,9.6,0,206.3,88,stornoway
1981,10,8.9,3.4,1,198.9,99.7,stornoway
1981,11,9,3.7,3,227.8,37.9,stornoway
1981,12,4.9,0.2,15,80.4,33.1,stornoway
1982,1,6.3,1.8,8,115.7,32.8,stornoway
1982,2,7.7,3.1,3,115.3,61.4,stornoway
1982,3,7.8,2.4,4,142.1,116.4,stornoway
1982,4,10.3,4.4,1,44.6,125.9,stornoway
1982,5,12.7,5.2,3,91.7,190.9,stornoway
1982,6,15.1,9.2,0,14.6,243.5,stornoway
1982,7,17,10.5,0,37.4,151.4,stornoway
1982,8,15.6,9.9,0,203.3,123.4,stornoway
1982,9,13.5,8,0,160.9,100.4,stornoway
1982,10,11.8,6.9,0,129.4,74.9,stornoway
1982,11,8.8,3,3,193.9,36.5,stornoway
1982,12,7,1.8,6,164.1,23.2,stornoway
1983,1,7.7,2.4,5,220.1,19.9,stornoway
1983,2,5.6,0,13,58.9,54.2,stornoway
